Transaction ID,Date,Time,Items Purchased,Quantity,Total Price (INR),Payment Method,Item
9029,2023-05-12,11:13:00,"French Toast, Iced Tea (Peach), Cheesecake, Vanilla Syrup",1,1240,Mobile Wallet,Vanilla Syrup
9030,2023-06-15,09:46:00,"Iced Tea (Peach), Vanilla Syrup",1,140,Card,Iced Tea (Peach)
9030,2023-06-15,09:46:00,"Iced Tea (Peach), Vanilla Syrup",1,140,Card,Vanilla Syrup
9031,2023-05-12,08:38:00,"Espresso, Chocolate Fudge Cake, Oat Milk",1,390,UPI,Espresso
9031,2023-05-12,08:38:00,"Espresso, Chocolate Fudge Cake, Oat Milk",1,390,UPI,Chocolate Fudge Cake
9031,2023-05-12,08:38:00,"Espresso, Chocolate Fudge Cake, Oat Milk",1,390,UPI,Oat Milk
9032,2023-10-23,08:33:00,"Omelet, Chocolate Fudge Cake, Chocolate Fudge Cake, Soy Milk",1,740,Card,Omelet
9032,2023-10-23,08:33:00,"Omelet, Chocolate Fudge Cake, Chocolate Fudge Cake, Soy Milk",1,740,Card,Chocolate Fudge Cake
9032,2023-10-23,08:33:00,"Omelet, Chocolate Fudge Cake, Chocolate Fudge Cake, Soy Milk",1,740,Card,Chocolate Fudge Cake
9032,2023-10-23,08:33:00,"Omelet, Chocolate Fudge Cake, Chocolate Fudge Cake, Soy Milk",1,740,Card,Soy Milk
9033,2023-11-21,16:20:00,"Affogato, Chocolate Chip Cookies",1,300,UPI,Affogato
9033,2023-11-21,16:20:00,"Affogato, Chocolate Chip Cookies",1,300,UPI,Chocolate Chip Cookies
9034,2023-06-15,13:54:00,"Veggie Hummus Wrap, Seasonal Smoothie",2,740,Card,Veggie Hummus Wrap
9034,2023-06-15,13:54:00,"Veggie Hummus Wrap, Seasonal Smoothie",2,740,Card,Seasonal Smoothie
9035,2023-08-05,10:29:00,"Chocolate Fudge Cake, Grilled Cheese Sandwich",2,680,Card,Chocolate Fudge Cake
9035,2023-08-05,10:29:00,"Chocolate Fudge Cake, Grilled Cheese Sandwich",1,680,Card,Grilled Cheese Sandwich
9036,2023-10-04,15:04:00,"Club Sandwich, Omelet, Espresso, Vanilla Syrup",1,530,Mobile Wallet,Club Sandwich
9036,2023-10-04,15:04:00,"Club Sandwich, Omelet, Espresso, Vanilla Syrup",1,530,Mobile Wallet,Omelet
9036,2023-10-04,15:04:00,"Club Sandwich, Omelet, Espresso, Vanilla Syrup",1,530,Mobile Wallet,Espresso
9036,2023-10-04,15:04:00,"Club Sandwich, Omelet, Espresso, Vanilla Syrup",1,530,Mobile Wallet,Vanilla Syrup
9037,2023-06-08,20:20:00,"Latte, Caesar Salad, Caesar Salad, Almond Milk",2,1040,Cash,Latte
9037,2023-06-08,20:20:00,"Latte, Caesar Salad, Caesar Salad, Almond Milk",1,1040,Cash,Caesar Salad
9037,2023-06-08,20:20:00,"Latte, Caesar Salad, Caesar Salad, Almond Milk",2,1040,Cash,Caesar Salad
9037,2023-06-08,20:20:00,"Latte, Caesar Salad, Caesar Salad, Almond Milk",1,1040,Cash,Almond Milk
9038,2023-02-10,13:44:00,"Flat White, Espresso",1,360,UPI,Flat White
9038,2023-02-10,13:44:00,"Flat White, Espresso",2,360,UPI,Espresso
9039,2023-02-19,17:47:00,"Cheesecake, Vanilla Syrup",1,310,UPI,Cheesecake
9039,2023-02-19,17:47:00,"Cheesecake, Vanilla Syrup",1,310,UPI,Vanilla Syrup
9040,2023-08-04,09:38:00,"Chocolate Fudge Cake, Omelet, Flat White, Vanilla Syrup",1,800,Cash,Chocolate Fudge Cake
9040,2023-08-04,09:38:00,"Chocolate Fudge Cake, Omelet, Flat White, Vanilla Syrup",1,800,Cash,Omelet
9040,2023-08-04,09:38:00,"Chocolate Fudge Cake, Omelet, Flat White, Vanilla Syrup",2,800,Cash,Flat White
9040,2023-08-04,09:38:00,"Chocolate Fudge Cake, Omelet, Flat White, Vanilla Syrup",1,800,Cash,Vanilla Syrup
9041,2023-11-06,08:44:00,"Chocolate Milkshake, Vanilla Syrup",1,200,Card,Chocolate Milkshake
9041,2023-11-06,08:44:00,"Chocolate Milkshake, Vanilla Syrup",1,200,Card,Vanilla Syrup
9042,2023-10-04,15:50:00,"Masala Chai, Cold Brew, Avocado Toast",1,870,UPI,Masala Chai
9042,2023-10-04,15:50:00,"Masala Chai, Cold Brew, Avocado Toast",2,870,UPI,Cold Brew
9042,2023-10-04,15:50:00,"Masala Chai, Cold Brew, Avocado Toast",2,870,UPI,Avocado Toast
9043,2023-04-16,09:59:00,"Quinoa Bowl, Flat White, Brownies, Soy Milk",1,680,Mobile Wallet,Quinoa Bowl
9043,2023-04-16,09:59:00,"Quinoa Bowl, Flat White, Brownies, Soy Milk",1,680,Mobile Wallet,Flat White
9043,2023-04-16,09:59:00,"Quinoa Bowl, Flat White, Brownies, Soy Milk",2,680,Mobile Wallet,Brownies
9043,2023-04-16,09:59:00,"Quinoa Bowl, Flat White, Brownies, Soy Milk",1,680,Mobile Wallet,Soy Milk
9044,2023-07-25,15:58:00,"Nitro Cold Brew, Oat Milk",1,220,Mobile Wallet,Nitro Cold Brew
9044,2023-07-25,15:58:00,"Nitro Cold Brew, Oat Milk",1,220,Mobile Wallet,Oat Milk
9045,2023-08-23,13:44:00,"Chicken Caesar Wrap, Pancakes with Syrup",2,940,Card,Chicken Caesar Wrap
9045,2023-08-23,13:44:00,"Chicken Caesar Wrap, Pancakes with Syrup",2,940,Card,Pancakes with Syrup
9046,2023-11-27,10:47:00,"Iced Americano, Almond Milk",1,170,Cash,Iced Americano
9046,2023-11-27,10:47:00,"Iced Americano, Almond Milk",1,170,Cash,Almond Milk
9047,2023-11-11,14:52:00,"Chocolate Fudge Cake, Cheesecake",1,530,UPI,Chocolate Fudge Cake
9047,2023-11-11,14:52:00,"Chocolate Fudge Cake, Cheesecake",1,530,UPI,Cheesecake
9048,2023-04-25,19:15:00,"Greek Salad, Soy Milk",1,260,Card,Greek Salad
9048,2023-04-25,19:15:00,"Greek Salad, Soy Milk",1,260,Card,Soy Milk
9049,2023-02-15,19:56:00,Caesar Salad,2,440,Cash,Caesar Salad
9050,2023-04-24,13:49:00,"Brownies, Chocolate Fudge Cake, Almond Milk",2,780,Card,Brownies
9050,2023-04-24,13:49:00,"Brownies, Chocolate Fudge Cake, Almond Milk",2,780,Card,Chocolate Fudge Cake
9050,2023-04-24,13:49:00,"Brownies, Chocolate Fudge Cake, Almond Milk",1,780,Card,Almond Milk
9051,2023-02-26,12:04:00,Affogato,2,400,UPI,Affogato
9052,2023-03-25,11:26:00,"Quinoa Bowl, Chicken Caesar Wrap, Oat Milk",1,720,Mobile Wallet,Quinoa Bowl
9052,2023-03-25,11:26:00,"Quinoa Bowl, Chicken Caesar Wrap, Oat Milk",2,720,Mobile Wallet,Chicken Caesar Wrap
9052,2023-03-25,11:26:00,"Quinoa Bowl, Chicken Caesar Wrap, Oat Milk",1,720,Mobile Wallet,Oat Milk
9053,2023-10-25,14:08:00,"Veggie Hummus Wrap, French Toast, Quinoa Bowl",2,1190,UPI,Veggie Hummus Wrap
9053,2023-10-25,14:08:00,"Veggie Hummus Wrap, French Toast, Quinoa Bowl",1,1190,UPI,French Toast
9053,2023-10-25,14:08:00,"Veggie Hummus Wrap, French Toast, Quinoa Bowl",2,1190,UPI,Quinoa Bowl
9054,2023-04-01,20:49:00,"Grilled Cheese Sandwich, Chocolate Fudge Cake",2,860,Cash,Grilled Cheese Sandwich
9054,2023-04-01,20:49:00,"Grilled Cheese Sandwich, Chocolate Fudge Cake",2,860,Cash,Chocolate Fudge Cake
9055,2023-01-14,18:26:00,"Cheesecake, Oat Milk",2,600,UPI,Cheesecake
9055,2023-01-14,18:26:00,"Cheesecake, Oat Milk",1,600,UPI,Oat Milk
9056,2023-04-03,18:20:00,Nitro Cold Brew,1,180,Cash,Nitro Cold Brew
9057,2023-03-17,18:46:00,"Chocolate Milkshake, Green Tea",2,500,Card,Chocolate Milkshake
9057,2023-03-17,18:46:00,"Chocolate Milkshake, Green Tea",2,500,Card,Green Tea
9058,2023-11-27,19:02:00,Masala Chai,2,180,Mobile Wallet,Masala Chai
9059,2023-07-10,17:25:00,"Pancakes with Syrup, Vanilla Syrup",2,530,UPI,Pancakes with Syrup
9059,2023-07-10,17:25:00,"Pancakes with Syrup, Vanilla Syrup",1,530,UPI,Vanilla Syrup
9060,2023-10-31,19:57:00,"Nitro Cold Brew, Chocolate Milkshake, Mocha, Vanilla Syrup",2,740,UPI,Nitro Cold Brew
9060,2023-10-31,19:57:00,"Nitro Cold Brew, Chocolate Milkshake, Mocha, Vanilla Syrup",1,740,UPI,Chocolate Milkshake
9060,2023-10-31,19:57:00,"Nitro Cold Brew, Chocolate Milkshake, Mocha, Vanilla Syrup",1,740,UPI,Mocha
9060,2023-10-31,19:57:00,"Nitro Cold Brew, Chocolate Milkshake, Mocha, Vanilla Syrup",1,740,UPI,Vanilla Syrup
9061,2023-07-21,15:00:00,Avocado Toast,1,240,Mobile Wallet,Avocado Toast
9062,2023-08-24,13:29:00,Omelet,1,200,Cash,Omelet
9063,2023-09-28,18:13:00,French Toast,2,540,Card,French Toast
9064,2023-08-25,20:19:00,"Pancakes with Syrup, Latte, Brownies, Vanilla Syrup",1,690,UPI,Pancakes with Syrup
9064,2023-08-25,20:19:00,"Pancakes with Syrup, Latte, Brownies, Vanilla Syrup",1,690,UPI,Latte
9064,2023-08-25,20:19:00,"Pancakes with Syrup, Latte, Brownies, Vanilla Syrup",2,690,UPI,Brownies
9064,2023-08-25,20:19:00,"Pancakes with Syrup, Latte, Brownies, Vanilla Syrup",1,690,UPI,Vanilla Syrup
9065,2023-06-25,13:41:00,"Nitro Cold Brew, Bagel with Cream Cheese, Bagel with Cream Cheese",2,1020,Cash,Nitro Cold Brew
9065,2023-06-25,13:41:00,"Nitro Cold Brew, Bagel with Cream Cheese, Bagel with Cream Cheese",2,1020,Cash,Bagel with Cream Cheese
9065,2023-06-25,13:41:00,"Nitro Cold Brew, Bagel with Cream Cheese, Bagel with Cream Cheese",1,1020,Cash,Bagel with Cream Cheese
9066,2023-12-26,10:48:00,"Lemon Tart, Americano, Fresh Lemonade",2,880,Cash,Lemon Tart
9066,2023-12-26,10:48:00,"Lemon Tart, Americano, Fresh Lemonade",2,880,Cash,Americano
9066,2023-12-26,10:48:00,"Lemon Tart, Americano, Fresh Lemonade",1,880,Cash,Fresh Lemonade
9067,2023-07-04,10:02:00,Cappuccino,1,150,UPI,Cappuccino
9068,2023-04-17,15:10:00,"Green Tea, Fresh Lemonade, Vanilla Syrup",2,390,Mobile Wallet,Green Tea
9068,2023-04-17,15:10:00,"Green Tea, Fresh Lemonade, Vanilla Syrup",2,390,Mobile Wallet,Fresh Lemonade
9068,2023-04-17,15:10:00,"Green Tea, Fresh Lemonade, Vanilla Syrup",1,390,Mobile Wallet,Vanilla Syrup
9069,2023-11-23,12:52:00,"French Toast, Brownies",1,510,Cash,French Toast
9069,2023-11-23,12:52:00,"French Toast, Brownies",2,510,Cash,Brownies
9070,2023-10-18,11:09:00,"Hot Chocolate, Bagel with Cream Cheese, Matcha Latte",1,680,Mobile Wallet,Hot Chocolate
9070,2023-10-18,11:09:00,"Hot Chocolate, Bagel with Cream Cheese, Matcha Latte",1,680,Mobile Wallet,Bagel with Cream Cheese
9070,2023-10-18,11:09:00,"Hot Chocolate, Bagel with Cream Cheese, Matcha Latte",2,680,Mobile Wallet,Matcha Latte
9071,2023-08-06,08:54:00,"Cappuccino, Vanilla Syrup",1,180,Cash,Cappuccino
9071,2023-08-06,08:54:00,"Cappuccino, Vanilla Syrup",1,180,Cash,Vanilla Syrup
9072,2023-08-12,16:27:00,"Chocolate Fudge Cake, Iced Americano, Cheesecake, Vanilla Syrup",1,820,UPI,Chocolate Fudge Cake
9072,2023-08-12,16:27:00,"Chocolate Fudge Cake, Iced Americano, Cheesecake, Vanilla Syrup",2,820,UPI,Iced Americano
9072,2023-08-12,16:27:00,"Chocolate Fudge Cake, Iced Americano, Cheesecake, Vanilla Syrup",1,820,UPI,Cheesecake
9072,2023-08-12,16:27:00,"Chocolate Fudge Cake, Iced Americano, Cheesecake, Vanilla Syrup",1,820,UPI,Vanilla Syrup
9073,2023-08-30,17:37:00,"Cold Brew, Cheesecake",1,430,Cash,Cold Brew
9073,2023-08-30,17:37:00,"Cold Brew, Cheesecake",1,430,Cash,Cheesecake
9074,2023-07-10,16:30:00,"Quinoa Bowl, Hot Chocolate, Vanilla Syrup",2,650,UPI,Quinoa Bowl
9074,2023-07-10,16:30:00,"Quinoa Bowl, Hot Chocolate, Vanilla Syrup",1,650,UPI,Hot Chocolate
9074,2023-07-10,16:30:00,"Quinoa Bowl, Hot Chocolate, Vanilla Syrup",1,650,UPI,Vanilla Syrup
9075,2023-09-15,12:51:00,"Avocado Toast, Cold Brew, Oat Milk",1,430,UPI,Avocado Toast
9075,2023-09-15,12:51:00,"Avocado Toast, Cold Brew, Oat Milk",1,430,UPI,Cold Brew
9075,2023-09-15,12:51:00,"Avocado Toast, Cold Brew, Oat Milk",1,430,UPI,Oat Milk
9076,2023-06-27,08:24:00,"Lemon Tart, Espresso, Iced Tea (Peach)",2,850,UPI,Lemon Tart
9076,2023-06-27,08:24:00,"Lemon Tart, Espresso, Iced Tea (Peach)",2,850,UPI,Espresso
9076,2023-06-27,08:24:00,"Lemon Tart, Espresso, Iced Tea (Peach)",1,850,UPI,Iced Tea (Peach)
9077,2023-06-09,14:27:00,"Quinoa Bowl, Flat White, Lemon Tart, Soy Milk",2,1380,Card,Quinoa Bowl
9077,2023-06-09,14:27:00,"Quinoa Bowl, Flat White, Lemon Tart, Soy Milk",2,1380,Card,Flat White
9077,2023-06-09,14:27:00,"Quinoa Bowl, Flat White, Lemon Tart, Soy Milk",2,1380,Card,Lemon Tart
9077,2023-06-09,14:27:00,"Quinoa Bowl, Flat White, Lemon Tart, Soy Milk",1,1380,Card,Soy Milk
9078,2023-10-01,18:24:00,"Chocolate Chip Cookies, Chocolate Fudge Cake, Vanilla Milkshake",1,770,Card,Chocolate Chip Cookies
9078,2023-10-01,18:24:00,"Chocolate Chip Cookies, Chocolate Fudge Cake, Vanilla Milkshake",2,770,Card,Chocolate Fudge Cake
9078,2023-10-01,18:24:00,"Chocolate Chip Cookies, Chocolate Fudge Cake, Vanilla Milkshake",1,770,Card,Vanilla Milkshake
9079,2023-03-14,17:43:00,"Vanilla Milkshake, Brownies",1,410,UPI,Vanilla Milkshake
9079,2023-03-14,17:43:00,"Vanilla Milkshake, Brownies",2,410,UPI,Brownies
9080,2023-03-06,18:34:00,"Caesar Salad, Vanilla Syrup",1,250,Mobile Wallet,Caesar Salad
9080,2023-03-06,18:34:00,"Caesar Salad, Vanilla Syrup",1,250,Mobile Wallet,Vanilla Syrup
9081,2023-11-04,19:34:00,"Iced Americano, Brownies, Caramel Drizzle",2,550,UPI,Iced Americano
9081,2023-11-04,19:34:00,"Iced Americano, Brownies, Caramel Drizzle",2,550,UPI,Brownies
9081,2023-11-04,19:34:00,"Iced Americano, Brownies, Caramel Drizzle",1,550,UPI,Caramel Drizzle
9082,2023-07-09,16:46:00,"Club Sandwich, Caramel Drizzle",1,250,Mobile Wallet,Club Sandwich
9082,2023-07-09,16:46:00,"Club Sandwich, Caramel Drizzle",1,250,Mobile Wallet,Caramel Drizzle
9083,2023-10-07,19:23:00,French Toast,1,270,UPI,French Toast
9084,2023-04-15,19:31:00,"Bagel with Cream Cheese, Club Sandwich, Chocolate Milkshake",2,1180,Card,Bagel with Cream Cheese
9084,2023-04-15,19:31:00,"Bagel with Cream Cheese, Club Sandwich, Chocolate Milkshake",2,1180,Card,Club Sandwich
9084,2023-04-15,19:31:00,"Bagel with Cream Cheese, Club Sandwich, Chocolate Milkshake",2,1180,Card,Chocolate Milkshake
9085,2023-11-16,19:13:00,Vanilla Milkshake,1,170,Mobile Wallet,Vanilla Milkshake
9086,2023-07-10,08:12:00,"Chicken Caesar Wrap, Cheesecake",2,720,Cash,Chicken Caesar Wrap
9086,2023-07-10,08:12:00,"Chicken Caesar Wrap, Cheesecake",1,720,Cash,Cheesecake
9087,2023-07-01,11:17:00,"Veggie Hummus Wrap, Quinoa Bowl",2,680,Cash,Veggie Hummus Wrap
9087,2023-07-01,11:17:00,"Veggie Hummus Wrap, Quinoa Bowl",1,680,Cash,Quinoa Bowl
9088,2023-11-30,14:27:00,"Cold Brew, Brownies, Hot Chocolate, Oat Milk",2,740,UPI,Cold Brew
9088,2023-11-30,14:27:00,"Cold Brew, Brownies, Hot Chocolate, Oat Milk",1,740,UPI,Brownies
9088,2023-11-30,14:27:00,"Cold Brew, Brownies, Hot Chocolate, Oat Milk",2,740,UPI,Hot Chocolate
9088,2023-11-30,14:27:00,"Cold Brew, Brownies, Hot Chocolate, Oat Milk",1,740,UPI,Oat Milk
9089,2023-06-24,14:35:00,Avocado Toast,2,480,UPI,Avocado Toast
9090,2023-08-24,13:56:00,"Flat White, Latte, Americano, Almond Milk",1,490,UPI,Flat White
9090,2023-08-24,13:56:00,"Flat White, Latte, Americano, Almond Milk",1,490,UPI,Latte
9090,2023-08-24,13:56:00,"Flat White, Latte, Americano, Almond Milk",1,490,UPI,Americano
9090,2023-08-24,13:56:00,"Flat White, Latte, Americano, Almond Milk",1,490,UPI,Almond Milk
9091,2023-03-02,19:47:00,Avocado Toast,2,480,Card,Avocado Toast
9092,2023-05-18,10:02:00,Greek Salad,1,220,Card,Greek Salad
9093,2023-12-29,10:43:00,"Strawberry Milkshake, Strawberry Milkshake, Affogato, Caramel Drizzle",1,960,Mobile Wallet,Strawberry Milkshake
9093,2023-12-29,10:43:00,"Strawberry Milkshake, Strawberry Milkshake, Affogato, Caramel Drizzle",2,960,Mobile Wallet,Strawberry Milkshake
9093,2023-12-29,10:43:00,"Strawberry Milkshake, Strawberry Milkshake, Affogato, Caramel Drizzle",2,960,Mobile Wallet,Affogato
9093,2023-12-29,10:43:00,"Strawberry Milkshake, Strawberry Milkshake, Affogato, Caramel Drizzle",1,960,Mobile Wallet,Caramel Drizzle
9094,2023-10-17,13:53:00,"Cheesecake, Veggie Hummus Wrap",1,500,UPI,Cheesecake
9094,2023-10-17,13:53:00,"Cheesecake, Veggie Hummus Wrap",1,500,UPI,Veggie Hummus Wrap
9095,2023-09-24,13:49:00,"Chocolate Chip Cookies, Matcha Latte",1,420,UPI,Chocolate Chip Cookies
9095,2023-09-24,13:49:00,"Chocolate Chip Cookies, Matcha Latte",2,420,UPI,Matcha Latte
9096,2023-10-12,18:47:00,"Iced Tea (Peach), Cappuccino, Caramel Drizzle",1,460,UPI,Iced Tea (Peach)
9096,2023-10-12,18:47:00,"Iced Tea (Peach), Cappuccino, Caramel Drizzle",2,460,UPI,Cappuccino
9096,2023-10-12,18:47:00,"Iced Tea (Peach), Cappuccino, Caramel Drizzle",1,460,UPI,Caramel Drizzle
9097,2023-04-10,15:47:00,"Masala Chai, Strawberry Milkshake",2,350,UPI,Masala Chai
9097,2023-04-10,15:47:00,"Masala Chai, Strawberry Milkshake",1,350,UPI,Strawberry Milkshake
9098,2023-07-18,08:04:00,"Caesar Salad, Matcha Latte, Latte, Oat Milk",2,980,Cash,Caesar Salad
9098,2023-07-18,08:04:00,"Caesar Salad, Matcha Latte, Latte, Oat Milk",1,980,Cash,Matcha Latte
9098,2023-07-18,08:04:00,"Caesar Salad, Matcha Latte, Latte, Oat Milk",2,980,Cash,Latte
9098,2023-07-18,08:04:00,"Caesar Salad, Matcha Latte, Latte, Oat Milk",1,980,Cash,Oat Milk
9099,2023-08-19,19:41:00,"Affogato, Masala Chai, Soy Milk",2,530,Cash,Affogato
9099,2023-08-19,19:41:00,"Affogato, Masala Chai, Soy Milk",1,530,Cash,Masala Chai
9099,2023-08-19,19:41:00,"Affogato, Masala Chai, Soy Milk",1,530,Cash,Soy Milk
9100,2023-02-12,13:47:00,"Brownies, Lemon Tart, Matcha Latte",1,820,Card,Brownies
9100,2023-02-12,13:47:00,"Brownies, Lemon Tart, Matcha Latte",2,820,Card,Lemon Tart
9100,2023-02-12,13:47:00,"Brownies, Lemon Tart, Matcha Latte",1,820,Card,Matcha Latte
9101,2023-10-04,09:36:00,"French Toast, Grilled Cheese Sandwich, Bagel with Cream Cheese",2,1340,Cash,French Toast
9101,2023-10-04,09:36:00,"French Toast, Grilled Cheese Sandwich, Bagel with Cream Cheese",2,1340,Cash,Grilled Cheese Sandwich
9101,2023-10-04,09:36:00,"French Toast, Grilled Cheese Sandwich, Bagel with Cream Cheese",2,1340,Cash,Bagel with Cream Cheese
9102,2023-05-21,16:00:00,"Lemon Tart, Omelet, Cheesecake, Soy Milk",2,1540,Cash,Lemon Tart
9102,2023-05-21,16:00:00,"Lemon Tart, Omelet, Cheesecake, Soy Milk",2,1540,Cash,Omelet
9102,2023-05-21,16:00:00,"Lemon Tart, Omelet, Cheesecake, Soy Milk",2,1540,Cash,Cheesecake
9102,2023-05-21,16:00:00,"Lemon Tart, Omelet, Cheesecake, Soy Milk",1,1540,Cash,Soy Milk
9103,2023-10-22,12:44:00,"Omelet, Latte, Espresso, Almond Milk",2,980,UPI,Omelet
9103,2023-10-22,12:44:00,"Omelet, Latte, Espresso, Almond Milk",2,980,UPI,Latte
9103,2023-10-22,12:44:00,"Omelet, Latte, Espresso, Almond Milk",2,980,UPI,Espresso
9103,2023-10-22,12:44:00,"Omelet, Latte, Espresso, Almond Milk",1,980,UPI,Almond Milk
9104,2023-12-05,09:51:00,"Cold Brew, Chicken Caesar Wrap, Oat Milk",1,410,Card,Cold Brew
9104,2023-12-05,09:51:00,"Cold Brew, Chicken Caesar Wrap, Oat Milk",1,410,Card,Chicken Caesar Wrap
9104,2023-12-05,09:51:00,"Cold Brew, Chicken Caesar Wrap, Oat Milk",1,410,Card,Oat Milk
9105,2023-04-27,10:35:00,Brownies,2,240,UPI,Brownies
9106,2023-02-20,18:55:00,"Chicken Caesar Wrap, Chicken Caesar Wrap",2,880,Cash,Chicken Caesar Wrap
9106,2023-02-20,18:55:00,"Chicken Caesar Wrap, Chicken Caesar Wrap",2,880,Cash,Chicken Caesar Wrap
9107,2023-03-29,15:52:00,"Iced Americano, Grilled Cheese Sandwich, Hot Chocolate",1,450,UPI,Iced Americano
9107,2023-03-29,15:52:00,"Iced Americano, Grilled Cheese Sandwich, Hot Chocolate",1,450,UPI,Grilled Cheese Sandwich
9107,2023-03-29,15:52:00,"Iced Americano, Grilled Cheese Sandwich, Hot Chocolate",1,450,UPI,Hot Chocolate
9108,2023-10-17,19:31:00,"Avocado Toast, Cheesecake, Caesar Salad, Vanilla Syrup",2,1290,Card,Avocado Toast
9108,2023-10-17,19:31:00,"Avocado Toast, Cheesecake, Caesar Salad, Vanilla Syrup",2,1290,Card,Cheesecake
9108,2023-10-17,19:31:00,"Avocado Toast, Cheesecake, Caesar Salad, Vanilla Syrup",1,1290,Card,Caesar Salad
9108,2023-10-17,19:31:00,"Avocado Toast, Cheesecake, Caesar Salad, Vanilla Syrup",1,1290,Card,Vanilla Syrup
9109,2023-01-02,11:24:00,"Cappuccino, Cappuccino, Strawberry Milkshake",1,640,Card,Cappuccino
9109,2023-01-02,11:24:00,"Cappuccino, Cappuccino, Strawberry Milkshake",1,640,Card,Cappuccino
9109,2023-01-02,11:24:00,"Cappuccino, Cappuccino, Strawberry Milkshake",2,640,Card,Strawberry Milkshake
9110,2023-01-03,17:34:00,"Affogato, Hot Chocolate, Cappuccino, Soy Milk",1,670,UPI,Affogato
9110,2023-01-03,17:34:00,"Affogato, Hot Chocolate, Cappuccino, Soy Milk",2,670,UPI,Hot Chocolate
9110,2023-01-03,17:34:00,"Affogato, Hot Chocolate, Cappuccino, Soy Milk",1,670,UPI,Cappuccino
9110,2023-01-03,17:34:00,"Affogato, Hot Chocolate, Cappuccino, Soy Milk",1,670,UPI,Soy Milk
9111,2023-09-30,11:34:00,"Bagel with Cream Cheese, Iced Tea (Peach), Seasonal Smoothie, Vanilla Syrup",1,620,Cash,Bagel with Cream Cheese
9111,2023-09-30,11:34:00,"Bagel with Cream Cheese, Iced Tea (Peach), Seasonal Smoothie, Vanilla Syrup",2,620,Cash,Iced Tea (Peach)
9111,2023-09-30,11:34:00,"Bagel with Cream Cheese, Iced Tea (Peach), Seasonal Smoothie, Vanilla Syrup",1,620,Cash,Seasonal Smoothie
9111,2023-09-30,11:34:00,"Bagel with Cream Cheese, Iced Tea (Peach), Seasonal Smoothie, Vanilla Syrup",1,620,Cash,Vanilla Syrup
9112,2023-03-30,19:26:00,"Greek Salad, Club Sandwich, Latte",1,590,Cash,Greek Salad
9112,2023-03-30,19:26:00,"Greek Salad, Club Sandwich, Latte",1,590,Cash,Club Sandwich
9112,2023-03-30,19:26:00,"Greek Salad, Club Sandwich, Latte",1,590,Cash,Latte
9113,2023-10-08,19:41:00,Club Sandwich,1,200,Mobile Wallet,Club Sandwich
9114,2023-11-07,14:01:00,"Green Tea, Cold Brew, Chocolate Fudge Cake",1,730,UPI,Green Tea
9114,2023-11-07,14:01:00,"Green Tea, Cold Brew, Chocolate Fudge Cake",1,730,UPI,Cold Brew
9114,2023-11-07,14:01:00,"Green Tea, Cold Brew, Chocolate Fudge Cake",2,730,UPI,Chocolate Fudge Cake
9115,2023-05-10,16:23:00,Veggie Hummus Wrap,2,440,Cash,Veggie Hummus Wrap
9116,2023-07-23,11:49:00,"Mocha, Caramel Drizzle",2,410,Mobile Wallet,Mocha
9116,2023-07-23,11:49:00,"Mocha, Caramel Drizzle",1,410,Mobile Wallet,Caramel Drizzle
9117,2023-08-20,20:09:00,"Chocolate Chip Cookies, Caesar Salad, Soy Milk",1,580,Cash,Chocolate Chip Cookies
9117,2023-08-20,20:09:00,"Chocolate Chip Cookies, Caesar Salad, Soy Milk",2,580,Cash,Caesar Salad
9117,2023-08-20,20:09:00,"Chocolate Chip Cookies, Caesar Salad, Soy Milk",1,580,Cash,Soy Milk
9118,2023-06-25,10:39:00,"French Toast, Americano, Caramel Drizzle",1,440,UPI,French Toast
9118,2023-06-25,10:39:00,"French Toast, Americano, Caramel Drizzle",1,440,UPI,Americano
9118,2023-06-25,10:39:00,"French Toast, Americano, Caramel Drizzle",1,440,UPI,Caramel Drizzle
9119,2023-11-11,09:17:00,"Strawberry Milkshake, Omelet, Pancakes with Syrup",2,990,UPI,Strawberry Milkshake
9119,2023-11-11,09:17:00,"Strawberry Milkshake, Omelet, Pancakes with Syrup",2,990,UPI,Omelet
9119,2023-11-11,09:17:00,"Strawberry Milkshake, Omelet, Pancakes with Syrup",1,990,UPI,Pancakes with Syrup
9120,2023-04-10,11:57:00,"Brownies, Soy Milk",1,160,UPI,Brownies
9120,2023-04-10,11:57:00,"Brownies, Soy Milk",1,160,UPI,Soy Milk
9121,2023-07-26,20:28:00,"Strawberry Milkshake, Soy Milk",1,210,Card,Strawberry Milkshake
9121,2023-07-26,20:28:00,"Strawberry Milkshake, Soy Milk",1,210,Card,Soy Milk
9122,2023-10-27,10:29:00,Masala Chai,1,90,Card,Masala Chai
9123,2023-04-11,08:33:00,"Affogato, Chocolate Chip Cookies, Chocolate Milkshake, Caramel Drizzle",1,790,UPI,Affogato
9123,2023-04-11,08:33:00,"Affogato, Chocolate Chip Cookies, Chocolate Milkshake, Caramel Drizzle",2,790,UPI,Chocolate Chip Cookies
9123,2023-04-11,08:33:00,"Affogato, Chocolate Chip Cookies, Chocolate Milkshake, Caramel Drizzle",2,790,UPI,Chocolate Milkshake
9123,2023-04-11,08:33:00,"Affogato, Chocolate Chip Cookies, Chocolate Milkshake, Caramel Drizzle",1,790,UPI,Caramel Drizzle
9124,2023-12-27,17:35:00,Avocado Toast,1,240,Card,Avocado Toast
